PROD_CODE;BASKET_ID
PRD0900565;9,94107E+14
PRD0902056;9,94107E+14
PRD0902345;9,94107E+14
PRD0902503;9,94107E+14
PRD0902700;9,94107E+14
PRD0902907;9,94107E+14
PRD0903159;9,94107E+14
PRD0903377;9,94107E+14
PRD0903419;9,94107E+14
PRD0903685;9,94107E+14
PRD0903825;9,94107E+14
PRD0904250;9,94107E+14
PRD0904906;9,94107E+14
PRD0900019;9,94107E+14
PRD0901220;9,94107E+14
PRD0903057;9,94107E+14
PRD0900727;9,94107E+14
PRD0902689;9,94107E+14
PRD0900173;9,94107E+14
PRD0900229;9,94107E+14
PRD0900336;9,94107E+14
PRD0900567;9,94107E+14
PRD0901007;9,94107E+14
PRD0901167;9,94107E+14
PRD0901265;9,94107E+14
PRD0901357;9,94107E+14
PRD0901527;9,94107E+14
PRD0901650;9,94107E+14
PRD0901837;9,94107E+14
PRD0902014;9,94107E+14
PRD0902063;9,94107E+14
PRD0902099;9,94107E+14
PRD0902375;9,94107E+14
PRD0902699;9,94107E+14
PRD0902808;9,94107E+14
PRD0902891;9,94107E+14
PRD0902907;9,94107E+14
PRD0902920;9,94107E+14
PRD0903130;9,94107E+14
PRD0903516;9,94107E+14
PRD0903805;9,94107E+14
PRD0903823;9,94107E+14
PRD0904305;9,94107E+14
PRD0904624;9,94107E+14
PRD0904931;9,94107E+14
PRD0904713;9,94107E+14
PRD0900249;9,94107E+14
PRD0900727;9,94107E+14
PRD0901562;9,94107E+14
PRD0903900;9,94107E+14
PRD0902660;9,94107E+14
PRD0903846;9,94107E+14
PRD0902689;9,94107E+14
PRD0900229;9,94107E+14
PRD0901789;9,94107E+14
PRD0901837;9,94107E+14
PRD0902063;9,94107E+14
PRD0902929;9,94107E+14
PRD0901789;9,94107E+14
PRD0901887;9,94107E+14
PRD0902699;9,94107E+14
PRD0903052;9,94107E+14
PRD0904023;9,94107E+14
PRD0901007;9,94107E+14
PRD0901549;9,94107E+14
PRD0901789;9,94107E+14
PRD0902063;9,94107E+14
PRD0901789;9,94107E+14
PRD0901837;9,94107E+14
PRD0902699;9,94107E+14
PRD0902907;9,94107E+14
PRD0901167;9,94107E+14
PRD0901798;9,94107E+14
PRD0903096;9,94107E+14
PRD0900097;9,94107E+14
PRD0900239;9,94107E+14
PRD0900500;9,94107E+14
PRD0900615;9,94107E+14
PRD0900741;9,94107E+14
PRD0900859;9,94107E+14
PRD0901239;9,94107E+14
PRD0901672;9,94107E+14
PRD0902034;9,94107E+14
PRD0902414;9,94107E+14
PRD0902540;9,94107E+14
PRD0903052;9,94107E+14
PRD0903694;9,94107E+14
PRD0904645;9,94107E+14
PRD0904788;9,94107E+14
PRD0903678;9,94107E+14
PRD0903178;9,94107E+14
PRD0904854;9,94107E+14
PRD0902999;9,94107E+14
PRD0900121;9,94107E+14
PRD0900885;9,94107E+14
PRD0900968;9,94107E+14
PRD0901072;9,94107E+14
PRD0901705;9,94107E+14
PRD0901887;9,94107E+14
PRD0902117;9,94107E+14
PRD0903114;9,94107E+14
PRD0903269;9,94107E+14
PRD0903620;9,94107E+14
PRD0904324;9,94107E+14
PRD0900967;9,94107E+14
PRD0904676;9,94107E+14
PRD0900121;9,94107E+14
PRD0900679;9,94107E+14
PRD0900733;9,94107E+14
PRD0900946;9,94107E+14
PRD0901359;9,94107E+14
PRD0901428;9,94107E+14
PRD0902395;9,94107E+14
PRD0902472;9,94107E+14
PRD0903228;9,94107E+14
PRD0903377;9,94107E+14
PRD0903693;9,94107E+14
PRD0904009;9,94107E+14
PRD0904196;9,94107E+14
PRD0904918;9,94107E+14
PRD0904020;9,94107E+14
PRD0901899;9,94107E+14
PRD0900121;9,94107E+14
PRD0902601;9,94107E+14
PRD0903371;9,94107E+14
PRD0900129;9,94107E+14
PRD0900415;9,94107E+14
PRD0900840;9,94107E+14
PRD0901527;9,94107E+14
PRD0901621;9,94107E+14
PRD0902000;9,94107E+14
PRD0902029;9,94107E+14
PRD0903298;9,94107E+14
PRD0903822;9,94107E+14
PRD0903993;9,94107E+14
PRD0904044;9,94107E+14
PRD0904240;9,94107E+14
PRD0904988;9,94107E+14
PRD0901578;9,94107E+14
PRD0903144;9,94107E+14
PRD0902573;9,94107E+14
PRD0900462;9,94107E+14
PRD0900691;9,94107E+14
PRD0900786;9,94107E+14
PRD0900788;9,94107E+14
PRD0900968;9,94107E+14
PRD0901228;9,94107E+14
PRD0901430;9,94107E+14
PRD0901569;9,94107E+14
PRD0901982;9,94107E+14
PRD0902192;9,94107E+14
PRD0902429;9,94107E+14
PRD0903003;9,94107E+14
PRD0903052;9,94107E+14
PRD0903074;9,94107E+14
PRD0903147;9,94107E+14
PRD0903298;9,94107E+14
PRD0904664;9,94107E+14
PRD0904690;9,94107E+14
PRD0904745;9,94107E+14
PRD0904877;9,94107E+14
PRD0902786;9,94107E+14
PRD0901003;9,94107E+14
PRD0901014;9,94107E+14
PRD0902409;9,94107E+14
PRD0903348;9,94107E+14
PRD0904358;9,94107E+14
PRD0904976;9,94107E+14
PRD0900346;9,94107E+14
PRD0900390;9,94107E+14
PRD0900431;9,94107E+14
PRD0900491;9,94107E+14
PRD0900973;9,94107E+14
PRD0901264;9,94107E+14
PRD0901490;9,94107E+14
PRD0901502;9,94107E+14
PRD0901521;9,94107E+14
PRD0902661;9,94107E+14
PRD0902944;9,94107E+14
PRD0902952;9,94107E+14
PRD0903485;9,94107E+14
PRD0903644;9,94107E+14
PRD0903783;9,94107E+14
PRD0904096;9,94107E+14
PRD0904358;9,94107E+14
PRD0904695;9,94107E+14
PRD0904976;9,94107E+14
PRD0904680;9,94107E+14
PRD0900394;9,94107E+14
PRD0903245;9,94107E+14
PRD0904559;9,94107E+14
PRD0903552;9,94107E+14
PRD0900329;9,94107E+14
PRD0900390;9,94107E+14
PRD0903988;9,94107E+14
PRD0904044;9,94107E+14
PRD0904572;9,94107E+14
PRD0904038;9,94107E+14
PRD0900400;9,94107E+14
PRD0901446;9,94107E+14
PRD0900048;9,94107E+14
PRD0901712;9,94107E+14
PRD0901308;9,94107E+14
PRD0900390;9,94107E+14
PRD0902565;9,94107E+14
PRD0903096;9,94107E+14
PRD0903588;9,94107E+14
PRD0900615;9,94107E+14
PRD0900632;9,94107E+14
PRD0901469;9,94107E+14
PRD0902194;9,94107E+14
PRD0902265;9,94107E+14
PRD0902666;9,94107E+14
PRD0902721;9,94107E+14
PRD0903664;9,94107E+14
PRD0903767;9,94107E+14
PRD0903878;9,94107E+14
PRD0904074;9,94107E+14
PRD0904409;9,94107E+14
PRD0904431;9,94107E+14
PRD0904887;9,94107E+14
PRD0903680;9,94107E+14
PRD0903678;9,94107E+14
PRD0900109;9,94107E+14
PRD0902786;9,94107E+14
PRD0903364;9,94107E+14
PRD0902333;9,94107E+14
PRD0901003;9,94107E+14
PRD0902321;9,94107E+14
PRD0904976;9,94107E+14
PRD0903218;9,94107E+14
PRD0903751;9,94107E+14
PRD0904143;9,94107E+14
PRD0904851;9,94107E+14
PRD0900830;9,94107E+14
PRD0901003;9,94107E+14
PRD0902087;9,94107E+14
PRD0902564;9,94107E+14
PRD0903158;9,94107E+14
PRD0903377;9,94107E+14
PRD0903399;9,94107E+14
PRD0903513;9,94107E+14
PRD0903960;9,94107E+14
PRD0904027;9,94107E+14
PRD0904077;9,94107E+14
PRD0904373;9,94107E+14
PRD0904976;9,94107E+14
PRD0900951;9,94107E+14
PRD0901565;9,94107E+14
PRD0902772;9,94107E+14
PRD0903637;9,94107E+14
PRD0900951;9,94107E+14
PRD0903637;9,94107E+14
PRD0901180;9,94107E+14
PRD0901827;9,94107E+14
PRD0903052;9,94107E+14
PRD0903765;9,94107E+14
PRD0901410;9,94107E+14
PRD0901712;9,94107E+14
PRD0903052;9,94107E+14
PRD0903130;9,94107E+14
PRD0903678;9,94107E+14
PRD0902031;9,94107E+14
PRD0901119;9,94107E+14
PRD0902189;9,94107E+14
PRD0903052;9,94107E+14
PRD0904425;9,94107E+14
PRD0901486;9,94107E+14
PRD0901105;9,94107E+14
PRD0903122;9,94107E+14
PRD0900218;9,94107E+14
PRD0900531;9,94107E+14
PRD0901850;9,94107E+14
PRD0901954;9,94107E+14
PRD0902408;9,94107E+14
PRD0902808;9,94107E+14
PRD0903052;9,94107E+14
PRD0903115;9,94107E+14
PRD0903223;9,94107E+14
PRD0903229;9,94107E+14
PRD0903321;9,94107E+14
PRD0904409;9,94107E+14
PRD0903188;9,94107E+14
PRD0900606;9,94107E+14
PRD0903615;9,94107E+14
PRD0901343;9,94107E+14
PRD0901403;9,94107E+14
PRD0901878;9,94107E+14
PRD0902728;9,94107E+14
PRD0903255;9,94107E+14
PRD0903516;9,94107E+14
PRD0903807;9,94107E+14
PRD0904940;9,94107E+14
PRD0903678;9,94107E+14
PRD0900218;9,94107E+14
PRD0902540;9,94107E+14
PRD0902929;9,94107E+14
PRD0903052;9,94107E+14
PRD0903807;9,94107E+14
PRD0900836;9,94107E+14
PRD0900400;9,94107E+14
PRD0901679;9,94107E+14
PRD0902345;9,94107E+14
PRD0903196;9,94107E+14
PRD0903389;9,94107E+14
PRD0903722;9,94107E+14
PRD0904606;9,94107E+14
PRD0904649;9,94107E+14
PRD0902213;9,94107E+14
PRD0902516;9,94107E+14
PRD0901248;9,94107E+14
PRD0901929;9,94107E+14
PRD0903044;9,94107E+14
PRD0900592;9,94107E+14
PRD0900775;9,94107E+14
PRD0901389;9,94107E+14
PRD0901469;9,94107E+14
PRD0902049;9,94107E+14
PRD0902347;9,94107E+14
PRD0903052;9,94107E+14
PRD0903497;9,94107E+14
PRD0903993;9,94107E+14
PRD0904058;9,94107E+14
PRD0904066;9,94107E+14
PRD0904396;9,94107E+14
PRD0904409;9,94107E+14
PRD0902681;9,94107E+14
PRD0903133;9,94107E+14
PRD0901670;9,94107E+14
PRD0900996;9,94107E+14
PRD0900338;9,94107E+14
PRD0900371;9,94107E+14
PRD0901861;9,94107E+14
PRD0902026;9,94107E+14
PRD0903607;9,94107E+14
PRD0904358;9,94107E+14
PRD0902137;9,94107E+14
PRD0900338;9,94107E+14
PRD0901264;9,94107E+14
PRD0901306;9,94107E+14
PRD0902026;9,94107E+14
PRD0904044;9,94107E+14
PRD0901062;9,94107E+14
PRD0901316;9,94107E+14
PRD0902015;9,94107E+14
PRD0902324;9,94107E+14
PRD0902621;9,94107E+14
PRD0902137;9,94107E+14
PRD0902324;9,94107E+14
PRD0900338;9,94107E+14
PRD0901878;9,94107E+14
PRD0904358;9,94107E+14
PRD0900757;9,94107E+14
PRD0902137;9,94107E+14
PRD0904758;9,94107E+14
PRD0900175;9,94107E+14
PRD0901810;9,94107E+14
PRD0902601;9,94107E+14
PRD0904358;9,94107E+14
PRD0901365;9,94107E+14
PRD0902685;9,94107E+14
PRD0900329;9,94107E+14
PRD0901134;9,94107E+14
PRD0901216;9,94107E+14
PRD0902029;9,94107E+14
PRD0902724;9,94107E+14
PRD0902883;9,94107E+14
PRD0902968;9,94107E+14
PRD0903060;9,94107E+14
PRD0903993;9,94107E+14
PRD0904358;9,94107E+14
PRD0904424;9,94107E+14
PRD0904551;9,94107E+14
PRD0900249;9,94107E+14
PRD0903360;9,94107E+14
PRD0900593;9,94107E+14
PRD0900830;9,94107E+14
PRD0901198;9,94107E+14
PRD0901335;9,94107E+14
PRD0902029;9,94107E+14
PRD0902040;9,94107E+14
PRD0902041;9,94107E+14
PRD0903270;9,94107E+14
PRD0903325;9,94107E+14
PRD0903389;9,94107E+14
PRD0903841;9,94107E+14
PRD0904048;9,94107E+14
PRD0904245;9,94107E+14
PRD0904493;9,94107E+14
PRD0904528;9,94107E+14
PRD0904804;9,94107E+14
PRD0904874;9,94107E+14
PRD0902149;9,94107E+14
PRD0901886;9,94107E+14
PRD0902671;9,94107E+14
PRD0900007;9,94107E+14
PRD0900691;9,94107E+14
PRD0901549;9,94107E+14
PRD0902699;9,94107E+14
PRD0902861;9,94107E+14
PRD0903074;9,94107E+14
PRD0903786;9,94107E+14
PRD0903991;9,94107E+14
PRD0904409;9,94107E+14
PRD0904601;9,94107E+14
PRD0904920;9,94107E+14
PRD0902945;9,94107E+14
PRD0904252;9,94107E+14
PRD0904723;9,94107E+14
PRD0903678;9,94107E+14
PRD0900032;9,94107E+14
PRD0903769;9,94107E+14
PRD0900654;9,94107E+14
PRD0900065;9,94107E+14
PRD0900121;9,94107E+14
PRD0900830;9,94107E+14
PRD0900968;9,94107E+14
PRD0902070;9,94107E+14
PRD0902608;9,94107E+14
PRD0903052;9,94107E+14
PRD0903228;9,94107E+14
PRD0903246;9,94107E+14
PRD0903399;9,94107E+14
PRD0903618;9,94107E+14
PRD0904080;9,94107E+14
PRD0903071;9,94107E+14
PRD0901499;9,94107E+14
PRD0900876;9,94107E+14
PRD0901653;9,94107E+14
PRD0901740;9,94107E+14
PRD0902278;9,94107E+14
PRD0902695;9,94107E+14
PRD0902929;9,94107E+14
PRD0903052;9,94107E+14
PRD0901067;9,94107E+14
PRD0900149;9,94107E+14
PRD0900239;9,94107E+14
PRD0900898;9,94107E+14
PRD0901638;9,94107E+14
PRD0902198;9,94107E+14
PRD0903588;9,94107E+14
PRD0904358;9,94107E+14
PRD0902717;9,94107E+14
PRD0900249;9,94107E+14
PRD0903410;9,94107E+14
PRD0904286;9,94107E+14
PRD0904666;9,94107E+14
PRD0902563;9,94107E+14
PRD0903678;9,94107E+14
PRD0900836;9,94107E+14
PRD0900093;9,94107E+14
PRD0900200;9,94107E+14
PRD0900760;9,94107E+14
PRD0900870;9,94107E+14
PRD0901490;9,94107E+14
PRD0901545;9,94107E+14
PRD0901577;9,94107E+14
PRD0901805;9,94107E+14
PRD0902183;9,94107E+14
PRD0902322;9,94107E+14
PRD0903050;9,94107E+14
PRD0903250;9,94107E+14
PRD0903330;9,94107E+14
PRD0903365;9,94107E+14
PRD0903419;9,94107E+14
PRD0903563;9,94107E+14
PRD0903691;9,94107E+14
PRD0904520;9,94107E+14
PRD0904722;9,94107E+14
PRD0902576;9,94107E+14
PRD0902213;9,94107E+14
PRD0900436;9,94107E+14
PRD0901105;9,94107E+14
PRD0900173;9,94107E+14
PRD0900196;9,94107E+14
PRD0902029;9,94107E+14
PRD0904076;9,94107E+14
PRD0904160;9,94107E+14
PRD0904358;9,94107E+14
PRD0904868;9,94107E+14
PRD0903678;9,94107E+14
PRD0901253;9,94107E+14
PRD0902314;9,94107E+14
PRD0903567;9,94107E+14
PRD0903776;9,94107E+14
PRD0904281;9,94107E+14
PRD0904532;9,94107E+14
PRD0902746;9,94107E+14
PRD0900959;9,94107E+14
PRD0901212;9,94107E+14
PRD0901652;9,94107E+14
PRD0904557;9,94107E+14
PRD0901365;9,94107E+14
PRD0903111;9,94107E+14
PRD0903908;9,94107E+14
PRD0901652;9,94107E+14
PRD0901547;9,94107E+14
PRD0900415;9,94107E+14
PRD0900737;9,94107E+14
PRD0900745;9,94107E+14
PRD0900830;9,94107E+14
PRD0902868;9,94107E+14
PRD0903052;9,94107E+14
PRD0903993;9,94107E+14
PRD0903678;9,94107E+14
PRD0901201;9,94107E+14
PRD0901707;9,94107E+14
PRD0902752;9,94107E+14
PRD0900745;9,94107E+14
PRD0901478;9,94107E+14
PRD0903053;9,94107E+14
PRD0904096;9,94107E+14
PRD0904286;9,94107E+14
PRD0900541;9,94107E+14
PRD0901264;9,94107E+14
PRD0902266;9,94107E+14
PRD0903678;9,94107E+14
PRD0901822;9,94107E+14
PRD0902237;9,94107E+14
PRD0901242;9,94107E+14
PRD0901404;9,94107E+14
PRD0901535;9,94107E+14
PRD0902368;9,94107E+14
PRD0902882;9,94107E+14
PRD0902929;9,94107E+14
PRD0903052;9,94107E+14
PRD0903250;9,94107E+14
PRD0903606;9,94107E+14
PRD0904001;9,94107E+14
PRD0904421;9,94107E+14
PRD0903678;9,94107E+14
PRD0900836;9,94107E+14
PRD0900670;9,94107E+14
PRD0900774;9,94107E+14
PRD0900121;9,94107E+14
PRD0900774;9,94107E+14
PRD0901077;9,94107E+14
PRD0902226;9,94107E+14
PRD0902247;9,94107E+14
PRD0902455;9,94107E+14
PRD0903232;9,94107E+14
PRD0903389;9,94107E+14
PRD0903399;9,94107E+14
PRD0903993;9,94107E+14
PRD0904872;9,94107E+14
PRD0903429;9,94107E+14
PRD0904358;9,94107E+14
PRD0900032;9,94107E+14
PRD0900340;9,94107E+14
PRD0900572;9,94107E+14
PRD0901777;9,94107E+14
PRD0903052;9,94107E+14
PRD0903074;9,94107E+14
PRD0904743;9,94107E+14
PRD0900175;9,94107E+14
PRD0900508;9,94107E+14
PRD0900705;9,94107E+14
PRD0902890;9,94107E+14
PRD0903052;9,94107E+14
PRD0904436;9,94107E+14
PRD0904453;9,94107E+14
PRD0904020;9,94107E+14
PRD0902748;9,94107E+14
PRD0904719;9,94107E+14
PRD0901740;9,94107E+14
PRD0903052;9,94107E+14
PRD0900609;9,94107E+14
PRD0901604;9,94107E+14
PRD0901887;9,94107E+14
PRD0904480;9,94107E+14
PRD0902808;9,94107E+14
PRD0902836;9,94107E+14
PRD0903274;9,94107E+14
PRD0904548;9,94107E+14
PRD0903678;9,94107E+14
PRD0900329;9,94107E+14
PRD0901219;9,94107E+14
PRD0902555;9,94107E+14
PRD0902728;9,94107E+14
PRD0902723;9,94107E+14
PRD0900523;9,94107E+14
PRD0902099;9,94107E+14
PRD0903788;9,94107E+14
PRD0903827;9,94107E+14
PRD0903964;9,94107E+14
PRD0903422;9,94107E+14
PRD0901237;9,94107E+14
PRD0903170;9,94107E+14
PRD0903590;9,94107E+14
PRD0903878;9,94107E+14
PRD0904324;9,94107E+14
PRD0902496;9,94107E+14
PRD0901229;9,94107E+14
PRD0901350;9,94107E+14
PRD0901421;9,94107E+14
PRD0901705;9,94107E+14
PRD0904339;9,94107E+14
PRD0904681;9,94107E+14
PRD0904755;9,94107E+14
PRD0904723;9,94107E+14
PRD0900121;9,94107E+14
PRD0900149;9,94107E+14
PRD0900342;9,94107E+14
PRD0900407;9,94107E+14
PRD0900432;9,94107E+14
PRD0900531;9,94107E+14
PRD0900741;9,94107E+14
PRD0900830;9,94107E+14
PRD0900845;9,94107E+14
PRD0900849;9,94107E+14
PRD0901009;9,94107E+14
PRD0901087;9,94107E+14
PRD0901265;9,94107E+14
PRD0901278;9,94107E+14
PRD0901288;9,94107E+14
PRD0901294;9,94107E+14
PRD0901848;9,94107E+14
PRD0902446;9,94107E+14
PRD0902455;9,94107E+14
PRD0902540;9,94107E+14
PRD0902562;9,94107E+14
PRD0902608;9,94107E+14
PRD0902969;9,94107E+14
PRD0903052;9,94107E+14
PRD0903308;9,94107E+14
PRD0903341;9,94107E+14
PRD0903399;9,94107E+14
PRD0903460;9,94107E+14
PRD0903670;9,94107E+14
PRD0904015;9,94107E+14
PRD0904174;9,94107E+14
PRD0904453;9,94107E+14
PRD0904620;9,94107E+14
PRD0904684;9,94107E+14
PRD0904933;9,94107E+14
PRD0904976;9,94107E+14
PRD0903913;9,94107E+14
PRD0902101;9,94107E+14
PRD0903627;9,94107E+14
PRD0901276;9,94107E+14
PRD0901356;9,94107E+14
PRD0904559;9,94107E+14
PRD0900475;9,94107E+14
PRD0901826;9,94107E+14
PRD0900580;9,94107E+14
PRD0900889;9,94107E+14
PRD0902595;9,94107E+14
PRD0900748;9,94107E+14
PRD0903846;9,94107E+14
PRD0903022;9,94107E+14
PRD0901608;9,94107E+14
PRD0901848;9,94107E+14
PRD0901988;9,94107E+14
PRD0903469;9,94107E+14
PRD0903724;9,94107E+14
PRD0900087;9,94107E+14
PRD0900637;9,94107E+14
PRD0900830;9,94107E+14
PRD0901220;9,94107E+14
PRD0901228;9,94107E+14
PRD0901549;9,94107E+14
PRD0901585;9,94107E+14
PRD0902242;9,94107E+14
PRD0902398;9,94107E+14
PRD0903033;9,94107E+14
PRD0903074;9,94107E+14
PRD0903233;9,94107E+14
PRD0903298;9,94107E+14
PRD0903388;9,94107E+14
PRD0903763;9,94107E+14
PRD0904478;9,94107E+14
PRD0904680;9,94107E+14
PRD0903639;9,94107E+14
PRD0902018;9,94107E+14
PRD0902322;9,94107E+14
PRD0902619;9,94107E+14
PRD0904494;9,94107E+14
PRD0901278;9,94107E+14
PRD0902029;9,94107E+14
PRD0903030;9,94107E+14
PRD0903389;9,94107E+14
PRD0904332;9,94107E+14
PRD0900948;9,94107E+14
PRD0901092;9,94107E+14
PRD0904358;9,94107E+14
PRD0903868;9,94107E+14
PRD0900463;9,94107E+14
PRD0902479;9,94107E+14
PRD0904245;9,94107E+14
PRD0904281;9,94107E+14
PRD0900254;9,94107E+14
PRD0900415;9,94107E+14
PRD0901035;9,94107E+14
PRD0901068;9,94107E+14
PRD0901443;9,94107E+14
PRD0901850;9,94107E+14
PRD0902063;9,94107E+14
PRD0902522;9,94107E+14
PRD0904358;9,94107E+14
PRD0904841;9,94107E+14
PRD0901138;9,94107E+14
PRD0901328;9,94107E+14
PRD0903678;9,94107E+14
PRD0902166;9,94107E+14
PRD0903828;9,94107E+14
PRD0901222;9,94107E+14
PRD0901257;9,94107E+14
PRD0901556;9,94107E+14
PRD0903052;9,94107E+14
PRD0902563;9,94107E+14
PRD0901413;9,94107E+14
PRD0902374;9,94107E+14
PRD0902728;9,94107E+14
PRD0902882;9,94107E+14
PRD0903052;9,94107E+14
PRD0904066;9,94107E+14
PRD0904371;9,94107E+14
PRD0904511;9,94107E+14
PRD0900382;9,94107E+14
PRD0900875;9,94107E+14
PRD0901604;9,94107E+14
PRD0901775;9,94107E+14
PRD0901811;9,94107E+14
PRD0902064;9,94107E+14
PRD0902069;9,94107E+14
PRD0902747;9,94107E+14
PRD0902844;9,94107E+14
PRD0903007;9,94107E+14
PRD0903074;9,94107E+14
PRD0903497;9,94107E+14
PRD0903620;9,94107E+14
PRD0903971;9,94107E+14
PRD0904358;9,94107E+14
PRD0904838;9,94107E+14
PRD0904962;9,94107E+14
PRD0904976;9,94107E+14
PRD0901348;9,94107E+14
PRD0903360;9,94107E+14
PRD0900474;9,94107E+14
PRD0901662;9,94107E+14
PRD0900121;9,94107E+14
PRD0900860;9,94107E+14
PRD0903788;9,94107E+14
PRD0900097;9,94107E+14
PRD0900219;9,94107E+14
PRD0901457;9,94107E+14
PRD0902075;9,94107E+14
PRD0902347;9,94107E+14
PRD0902569;9,94107E+14
PRD0903184;9,94107E+14
PRD0903373;9,94107E+14
PRD0903497;9,94107E+14
PRD0904528;9,94107E+14
PRD0904401;9,94107E+14
PRD0901672;9,94107E+14
PRD0901798;9,94107E+14
PRD0901812;9,94107E+14
PRD0902141;9,94107E+14
PRD0902398;9,94107E+14
PRD0902709;9,94107E+14
PRD0903053;9,94107E+14
PRD0903066;9,94107E+14
PRD0903228;9,94107E+14
PRD0903389;9,94107E+14
PRD0903614;9,94107E+14
PRD0903678;9,94107E+14
PRD0901518;9,94107E+14
PRD0901113;9,94107E+14
PRD0903588;9,94107E+14
PRD0902673;9,94107E+14
PRD0903678;9,94107E+14
PRD0900807;9,94107E+14
PRD0900622;9,94107E+14
PRD0900830;9,94107E+14
PRD0900930;9,94107E+14
PRD0901797;9,94107E+14
PRD0904422;9,94107E+14
PRD0902660;9,94107E+14
PRD0901060;9,94107E+14
PRD0903846;9,94107E+14
PRD0902405;9,94107E+14
PRD0902213;9,94107E+14
PRD0903678;9,94107E+14
PRD0900121;9,94107E+14
PRD0900803;9,94107E+14
PRD0901861;9,94107E+14
PRD0903208;9,94107E+14
PRD0901316;9,94107E+14
PRD0901766;9,94107E+14
PRD0901861;9,94107E+14
PRD0902719;9,94107E+14
PRD0903340;9,94107E+14
PRD0904044;9,94107E+14
PRD0904358;9,94107E+14
PRD0904194;9,94107E+14
PRD0901180;9,94107E+14
PRD0900113;9,94107E+14
PRD0901066;9,94107E+14
PRD0900173;9,94107E+14
PRD0900204;9,94107E+14
PRD0900669;9,94107E+14
PRD0901089;9,94107E+14
PRD0901548;9,94107E+14
PRD0901569;9,94107E+14
PRD0902186;9,94107E+14
PRD0902308;9,94107E+14
PRD0903335;9,94107E+14
PRD0903630;9,94107E+14
PRD0904202;9,94107E+14
PRD0904774;9,94107E+14
PRD0903678;9,94107E+14
PRD0900121;9,94107E+14
PRD0901569;9,94107E+14
PRD0902453;9,94107E+14
PRD0903678;9,94107E+14
PRD0901891;9,94107E+14
PRD0903317;9,94107E+14
PRD0901327;9,94107E+14
PRD0902265;9,94107E+14
PRD0902912;9,94107E+14
PRD0903365;9,94107E+14
PRD0903373;9,94107E+14
PRD0901761;9,94107E+14
PRD0904670;9,94107E+14
PRD0904588;9,94107E+14
PRD0904073;9,94107E+14
PRD0904152;9,94107E+14
PRD0901404;9,94107E+14
PRD0904612;9,94107E+14
PRD0903429;9,94107E+14
PRD0903229;9,94107E+14
PRD0904870;9,94107E+14
PRD0900233;9,94107E+14
PRD0900614;9,94107E+14
PRD0900741;9,94107E+14
PRD0901265;9,94107E+14
PRD0901888;9,94107E+14
PRD0903659;9,94107E+14
PRD0903829;9,94107E+14
PRD0901598;9,94107E+14
PRD0901672;9,94107E+14
PRD0901948;9,94107E+14
PRD0903052;9,94107E+14
PRD0904212;9,94107E+14
PRD0904887;9,94107E+14
PRD0900691;9,94107E+14
PRD0900830;9,94107E+14
PRD0901094;9,94107E+14
PRD0901228;9,94107E+14
PRD0901242;9,94107E+14
PRD0901265;9,94107E+14
PRD0901278;9,94107E+14
PRD0901334;9,94107E+14
PRD0901427;9,94107E+14
PRD0901585;9,94107E+14
PRD0902929;9,94107E+14
PRD0903052;9,94107E+14
PRD0903215;9,94107E+14
PRD0903497;9,94107E+14
PRD0903786;9,94107E+14
PRD0904025;9,94107E+14
PRD0904710;9,94107E+14
PRD0903913;9,94107E+14
PRD0900598;9,94107E+14
PRD0900836;9,94107E+14
PRD0900076;9,94107E+14
PRD0900097;9,94107E+14
PRD0900329;9,94107E+14
PRD0900426;9,94107E+14
PRD0901242;9,94107E+14
PRD0902749;9,94107E+14
PRD0904293;9,94107E+14
PRD0900076;9,94107E+14
PRD0900487;9,94107E+14
PRD0901171;9,94107E+14
PRD0901182;9,94107E+14
PRD0902029;9,94107E+14
PRD0903722;9,94107E+14
PRD0904045;9,94107E+14
PRD0904250;9,94107E+14
PRD0904319;9,94107E+14
PRD0904870;9,94107E+14
PRD0902361;9,94107E+14
PRD0900580;9,94107E+14
PRD0902723;9,94107E+14
PRD0902678;9,94107E+14
PRD0900066;9,94107E+14
PRD0900631;9,94107E+14
PRD0903052;9,94107E+14
PRD0904057;9,94107E+14
PRD0904723;9,94107E+14
PRD0903678;9,94107E+14
PRD0904479;9,94107E+14
PRD0901960;9,94107E+14
PRD0903875;9,94107E+14
PRD0904848;9,94107E+14
PRD0900295;9,94107E+14
PRD0901878;9,94107E+14
PRD0900196;9,94107E+14
PRD0900691;9,94107E+14
PRD0901265;9,94107E+14
PRD0903647;9,94107E+14
PRD0904028;9,94107E+14
PRD0903678;9,94107E+14
PRD0900121;9,94107E+14
PRD0900151;9,94107E+14
PRD0900214;9,94107E+14
PRD0900236;9,94107E+14
PRD0900618;9,94107E+14
PRD0900733;9,94107E+14
PRD0901821;9,94107E+14
PRD0902540;9,94107E+14
PRD0902562;9,94107E+14
PRD0902763;9,94107E+14
PRD0902929;9,94107E+14
PRD0903052;9,94107E+14
PRD0903548;9,94107E+14
PRD0903677;9,94107E+14
PRD0903993;9,94107E+14
PRD0904647;9,94107E+14
PRD0904962;9,94107E+14
PRD0904976;9,94107E+14
PRD0903552;9,94107E+14
PRD0902159;9,94107E+14
PRD0900121;9,94107E+14
PRD0903052;9,94107E+14
PRD0904774;9,94107E+14
PRD0900967;9,94107E+14
PRD0900375;9,94107E+14
PRD0900679;9,94107E+14
PRD0900685;9,94107E+14
PRD0900955;9,94107E+14
